@default,Genus,,,,Character,,Character,,Country,Character
Id,屬,名稱,別名,卷數,作者,作者描述,註解作者,註解描述,國家,人,存疑
int,int,string,string[],int,int[],string[],int[],string[],int[],int[],string[]
id,genus,name,alias,volume,author,authorDescribe,annotator,annotateDescribe,country,person,unansweredQuestion
21050021,21050,"小學紺珠",,10,1400280004
21050022,21050,"雞肋",,1,1400280058
21050023,21050,"六帖補",,20,1400280059
21050024,21050,"翰苑新書",,156,1400280000
21050025,21050,"聖宋名賢四六叢珠",,100,1400280060
21050026,21050,"中秘元本",,20,1400180040
21050027,21050,"新增合璧聯珠聲律萬卷菁華",,140,1400180042&1400180043
21050028,21050,"東萊先生分門詩律武庫",,30,1400280006
21050029,21050,"回溪先生史韻",,49,1400280061
21050030,21050,"錦繡萬花谷別集",,30,1400280000
21050031,21050,"璧水群英待問會元",,90,1400280062
21050032,21050,"新編纂圖增類群書類要事林廣記",,42,1400280063
21050033,21050,"重添校正蜀本書林事類韻會",,100,1400280000
21060001,21060,"重刊增廣分門類林雜說",,15,1400680001
21070001,21070,"韻府羣玉",,20,1500180016
21070002,21070,"敏求機要",,16,1500180017,,1500180018,"注"
21070003,21070,"新編事文類聚翰墨全書",,134,1500180019
21070004,21070,"新編事文類要啟劄青錢",,51,1500180000
21070005,21070,"聯新事備詩學大成",,30,1500180020
21070006,21070,"新編類意集解諸子瓊林",,40,1500180021
21070007,21070,"詩學集成押韻淵海",,20,1500180022
21070008,21070,"群書通要",,73,1500180022
21080001,21080,"稗編",,120,1600180082
21080002,21080,"喻林",,120,1600180083
21080003,21080,"經濟類編",,100,1600180022&1600180084
21080004,21080,"說略",,30,1600180085
21080005,21080,"天中記",,60,1600180086
21080006,21080,"圖書編",,127,1600180087
21080007,21080,"駢志",,20,1600180088
21080008,21080,"山堂肆考",,240,1600180089
21080009,21080,"古儷府",,12,1600180090
21080010,21080,"廣博物志",,50,1600180091
21080011,21080,"群書類編故事",,24,1600180092
21080012,21080,"三才廣志",,1184,1600180093
21080013,21080,"均藻",,4,1600180094
21080014,21080,"事物考",,8,1600180095
21080015,21080,"彊識略",,40,1600180096
21080016,21080,"三才圖會",,106,1600180097&1600180098
21080017,21080,"類雋",,30,1600180099
21080018,21080,"劉氏類山",,10,1600180100
21080019,21080,"蟫史集",,11,1600180101
21080020,21080,"新鐫古今事物原始全書",,30,1600180102
21080021,21080,"劉氏鴻書",,108,1600180103
21080022,21080,"八編類纂",,285,1600180104
21080023,21080,"博物典彙",,20,1600180105
21090001,21090,"淵鑑類函",,450,1700180191
21090002,21090,"駢字類編",,240,1700180191
21090003,21090,"分類字錦",,64,1700180191
21090004,21090,"子史精華",,160,1700180192&1700180193,"官修"
21090005,21090,"佩文韻府",,444,1700180191
21090006,21090,"韻府拾遺",,112,1700180191
21090007,21090,"格致鏡原",,100,1700180194
21090008,21090,"讀書紀數略",,54,1700180195
21090009,21090,"花木鳥獸集類",,3,1700180196
21090010,21090,"宋稗類鈔",,36,1700180197
21090011,21090,"皇覽",,1,1700180198
21090012,21090,"蘭雪堂古事苑定本",,12,1700180199
21090013,21090,"三體摭韻",,-1,1700180200
21090014,21090,"廣事類賦",,40,1700180201
21090015,21090,"類腋",,55,1700180202&1700180203&1700180204
21090016,21090,"類書纂要",,33,1700180205
21090017,21090,"奩史",,100,1700180206
21090018,21090,"事物異名錄",,40,1700180207&1700180208
21090019,21090,"稱謂錄",,32,1700180209
21090020,21090,"楹聯叢話",,12,1700180209
21090021,21090,"楹聯續話",,4,1700180209
21090022,21090,"巧對錄",,8,1700180209
21090023,21090,"時務通考",,31,1700180210
22010001,22010,"孔子編年",,5,1400280064
22010002,22010,"東家雜記",,2,1400180034
22010003,22010,"晏子春秋",,6,400530002,"舊題"
22020001,22020,"諸葛忠武書",,10,1600180106
22030001,22030,"魏鄭公諫錄",,5,1200180030
22030002,22030,"魏鄭公諫續錄",,2,80000
22030003,22030,"李相國論事集",,6,1200180031
22030004,22030,"杜工部年譜",,1,1400180044
22030005,22030,"杜工部詩年譜",,1,1400280065
22030006,22030,"安祿山事跡",,3,1200180032,,1200180033,"校"
22030007,22030,"韓文類譜",,7,1400280066
22040001,22040,"金佗稡編",,20,1400280067
22040002,22040,"金佗續編",,38,1400280067
22040003,22040,"象臺首末",,5,1400280068
22040004,22040,"朱子年譜",,4,1700180211
22040005,22040,"朱子年譜考異",,4,1700180211
22040006,22040,"朱子論學切要語",,2,1700180211
22040007,22040,"文正王公遺事",,1,1400180045
22040008,22040,"忠獻韓魏王家傳",,10,1400180046&1400180047
22040009,22040,"濂溪志",,9,1600180107
22040010,22040,"豐清敏公遺事",,1,1400280069
22040011,22040,"劉豫事跡",,1,1700180212
22040012,22040,"忠文王紀事實錄",,5,1400280070
22040013,22040,"朱子實紀",,12,1600180108
22040014,22040,"宋丞相崔清獻公全錄",,10,1400280071
22040015,22040,"陸右丞蹈海錄",,1,1600180109
22040016,22040,"范文正公年譜",,1,1400280072
22040017,22040,"司馬大師溫國文正公年譜",,8,1700180213
22040018,22040,"王荊公年譜考略",,25,1700180214
22050001,22050,"廣元遺山年譜",,2,1700180215
22060001,22060,"運使復齋郭公言行錄",,1,1500180023
22060002,22060,"編類運使復齋郭公敏行錄",,1,1500180023
22060003,22060,"倪高士年譜",,2,1700180216
22070001,22070,"忠貞錄",,3,1600180110&1600180111
22070002,22070,"明氏實錄",,1,1600180112,,1700180217,"校補"
22070003,22070,"薛文清公行實錄",,5,1600180113
22070004,22070,"商文毅公遺行集",,1,1600180114
22070005,22070,"明李文正公年譜",,7,1700180218
22070006,22070,"弇州山人年譜",,1,1700180010
22070007,22070,"戚少保年譜耆編",,12,1600180115
22070008,22070,"顧端文公年譜",,2,1600180116,"記略",1700180219&1700180220,"編&訂補"
22070009,22070,"黃子年譜",,1,1700180221
22070010,22070,"忠節吳次尾先生年譜",,1,1700180016
22070011,22070,"查東山年譜",,1,1700180222,,1700180223,"注"
22070012,22070,"顧亭林先生年譜",,1,1700180224
22080001,22080,"寧海將軍固山貝子功績錄",,1,1700180000
22080002,22080,"王文成傳本",,2,1700180151
22080003,22080,"求闕齋弟子記",,32,1700180126
22080004,22080,"玉池老人自敘",,1,1700180225
22080005,22080,"黃梨洲先生年譜",,3,1700180226
22080006,22080,"船山公年譜",,2,1700180172
22080007,22080,"李文襄公年譜",,1,1700180227
22080008,22080,"陸稼書先生年譜定本",,2,1700180228
22080009,22080,"漁洋山人自撰年譜註補",,2,1700180229
22080010,22080,"漫堂年譜",,4,1700180230
22080011,22080,"顏習齋先生年譜",,2,1700180231
22080012,22080,"閻潛丘先生年譜",,1,1700180224
22080013,22080,"張清恪公年譜",,2,1700180232&1700180233
22080014,22080,"李恕谷先生年譜",,5,1700180234
22080015,22080,"襄勤伯鄂文端公年譜",,1,1700180235
22080016,22080,"阿文成公年譜",,34,1700180236
22080017,22080,"病榻夢痕錄",,2,1700180237
22080018,22080,"德壯果公年譜",,32,1700180238
22080019,22080,"長文襄公自定年譜",,4,1700180239
22080020,22080,"忠武公年譜",,1,1700180240
22080021,22080,"黃蕘圃先生年譜",,2,1700180241
22080022,22080,"雷塘庵主弟子記",,8,1700180242
22080023,22080,"文忠公年譜草稿",,1,1700180243
22080024,22080,"定盦先生年譜",,1,1700180244
22080025,22080,"曾文正公年譜",,12,1700180245
22080026,22080,"左文襄公年譜",,10,1700180246
22080027,22080,"岑襄勤公年譜",,10,1700180247
22080028,22080,"徐愚齋自敘年譜",,1,1700180248
22080029,22080,"康南海自編年譜",,-1,1700180249
22090001,22090,"紹陶錄",,2,1400280073
23010001,23010,"春秋臣傳",,30,1400180048
23020001,23020,"鄭學錄",,4,1700180250
23020002,23020,"三輔決錄",,2,700180007,,900180005&1700180251,"注&輯"
23030001,23030,"卓異記",,1,1200180034
23030002,23030,"唐才子傳",,8,1500180024
23040001,23040,"紹興十八年同年小錄",,1,80000
23040002,23040,"伊洛淵源錄",,14,1400280074
23040003,23040,"宋名臣言行錄",,17,1400280074
23040004,23040,"名臣碑傳琬琰集",,107,1400280075
23040005,23040,"錢塘先賢傳贊",,1,1400280076
23040006,23040,"慶元黨禁",,1,80000
23040007,23040,"宋寶祐四年登科錄",,4,80000
23040008,23040,"京口耆舊傳",,9,80000
23040009,23040,"昭忠錄",,1,80000
23040010,23040,"敬鄉錄",,14,1500180005
23040011,23040,"元祐黨籍碑考",,1,1600180117
23040012,23040,"偽學逆黨籍",,1,1600180117
23040013,23040,"元祐黨人傳",,10,1700180252
23040014,23040,"道命錄",,10,1400280013
23040015,23040,"考亭淵源錄",,24,1600180118
23050001,23050,"元名臣事略",,15,1500180025
23050002,23050,"元儒考略",,4,1600180119
23060001,23060,"浦陽人物記",,2,1600180120
23060002,23060,"殿閣詞林記",,20,1600180121
23060003,23060,"嘉靖以來首輔傳",,8,1600180030
23060004,23060,"明名臣琬琰錄",,24,1600180122
23060005,23060,"明名臣琬琰續錄",,22,1600180122
23060006,23060,"今獻備遺",,42,1600180123
23060007,23060,"勝朝殉節諸臣錄",,12,1700180253&1700180254,"官修"
23060008,23060,"明儒學案",,62,1700180160
23060009,23060,"中州人物考",,8,1700180255
23060010,23060,"東林列傳",,24,1700180256
23060011,23060,"明儒言行錄",,12,1700180257
23060012,23060,"元季伏莽志",,10,1700180258
23060013,23060,"皇明名臣言行錄",,32,1600180124
23060014,23060,"明名臣言行錄",,95,1600180125
23060015,23060,"國朝列卿記",,165,1600180008
23060016,23060,"皇明輔世編",,6,1600180126
23060017,23060,"焦太史編輯國朝獻徵錄",,120,1600180127
23060018,23060,"熙朝名臣實錄",,27,1600180127
23060019,23060,"皇明詞林人物考",,12,1600180128
23060020,23060,"本朝分省人物考",,115,1600180129
23060021,23060,"雒閩源流錄",,19,1600180130
23060022,23060,"忠節錄",,6,1600180131
23060023,23060,"夥壞封疆錄",,1,1600180132
23060024,23060,"崇禎五十宰相傳",,6,1700180260
23060025,23060,"畿輔人物志",,20,1700180073
23060026,23060,"姑蘇名賢小紀",,2,1600180133
23060027,23060,"崑山人物傳",,10,1600180134
23060028,23060,"嘉禾徵獻錄",,50,1700180261
23070001,23070,"宗室王公功績表傳",,12,1700180056
23070002,23070,"外藩蒙古回部王公表傳",,120,1700180056,"官修"
23070003,23070,"八旗滿洲氏族通譜",,80,1700180262
23070004,23070,"己未詞科錄",,12,1700180263
23070005,23070,"續纂外藩蒙古回部王公表",,12,1700180056
23070006,23070,"續纂外藩蒙古回部王公傳",,12,1700180056
23070007,23070,"儒林傳稿",,4,1700180264
23070008,23070,"國朝先正事略",,60,1700180265
23070009,23070,"國朝先正事略補編",,2,1700180265
23070010,23070,"學案小識",,14,1700180266
23070011,23070,"文獻徵存錄",,10,1700180267
23070012,23070,"柏堂師友言行記",,4,1700180268
23080001,23080,"古列女傳",,8,600120095
23080002,23080,"古今列女傳",,3,1600180135
23080003,23080,"列女傳補注",,8,600120095&1600180133&1600180134&1600180135
23090001,23090,"儒林宗派",,16,1700180095
23090002,23090,"閩中理學淵源考",,92,1700180272
23090003,23090,"闕里文獻考",,100,1700180273
23090004,23090,"聖門人物志",,12,1600180136
23090005,23090,"諸儒學案",,100,1600180137
23090006,23090,"聖學宗傳",,18,1600180138
23090007,23090,"學統",,53,1700180274
23090008,23090,"理學宗傳",,26,1700180255
23090009,23090,"北學編",,4,1700180275,"輯",1700180276,"等續訂"
23090010,23090,"洛學編",,4,1700180277
23090011,23090,"關學編",,6,1600180119,,1700180278,"增補"
23090012,23090,"台學源流",,7,1600180139
23090013,23090,"道南源委錄",,12,1600180140
23100001,23100,"高士傳",,3,900180004
23100002,23100,"百越先賢志",,4,1600180141
23100003,23100,"廉吏傳",,2,1400280077
23100004,23100,"史傳三編",,56,1700180279
23100005,23100,"廉吏傳",,14,1600180142
23100006,23100,"續高士傳",,5,1700180280
23100007,23100,"疇人傳",,52,1700180264
23100008,23100,"疇人傳三編",,7,1700180281
23100009,23100,"疇人傳四編",,11,1700180282
23100010,23100,"歷代內侍考",,14,1600180143
23100011,23100,"疑年錄",,4,1700180010&1700180283
23100012,23100,"補疑年錄",,4,1700180284
23100013,23100,"三續疑年錄",,10,1700180088
23100014,23100,"宋元學案",,100,1700180160,,1700180285&1700180286&1700180287,"訂補&校正&校正"
23100015,23100,"船山師友記",,17,1700180288
23100016,23100,"潤州先賢錄",,6,1600180144&1600180145
23100017,23100,"毘陵人品記",,10,1600180146
23100018,23100,"吳中人物志",,13,1600180147
23100019,23100,"松陵文獻",,15,1700180289
23100020,23100,"兩浙名賢錄",,54,1600180148
23100021,23100,"台學統",,100,1700180290
23100022,23100,"金華徵獻略",,20,1700180291
23100023,23100,"東嘉錄",,20,1600180149
23100024,23100,"東越文苑",,6,1600180150,,1600180151&1600180152,"訂正&增訂"
23100025,23100,"桐城耆舊傳",,12,1700180292
23100026,23100,"榕陰新檢",,16,1700180292
23100027,23100,"莆陽文獻",,88,1600180153
23100028,23100,"襄陽耆舊記",,3,900280004,,1700180293,"訂"
23100029,23100,"楚寶",,45,1600180154
23100030,23100,"廣州人物傳",,24,1600180043
23100031,23100,"北海三考",,6,1700180294
24010001,24010,"征南錄",,1,1400180049
24010002,24010,"驂鸞錄",,1,1400280078
24010003,24010,"吳船錄",,2,1400280078
24010004,24010,"入蜀記",,6,1400280027
24010005,24010,"御試備官日記",,1,1400180050
24020001,24020,"西使記",,1,1500180026
24020002,24020,"保越錄",,1,1500180000
24020003,24020,"雲山日記",,2,1500180027
24030001,24030,"味水軒日紀",,8,1600180155
24040001,24040,"粵閩巡視紀略",,6,1700180295
24040002,24040,"松亭行紀",,2,1700180190
24040003,24040,"扈從西巡日錄",,1,1700180190
24040004,24040,"孫徵君日譜錄",,36,1700180255
24040005,24040,"三魚堂日記",,10,1700180296
24040006,24040,"採硫日記",,3,1700180297
24040007,24040,"迎鑾日記",,3,1700180230
24040008,24040,"西藏日記",,-1,1700180298
24040009,24040,"詞垣日記",,1,1700180299
24040010,24040,"轉漕日記",,4,1700180300
24040011,24040,"求闕齋日記類鈔",,2,1700180301,,1700180302,"輯"
24040012,24040,"能靜居日記",,-1,1700180303
24040013,24040,"翁文恭公日記",,-1,1700180304
24040014,24040,"蘅華館日記",,-1,1700180305
24040015,24040,"三述奇",,8,1700180306
24040016,24040,"緣督廬日記抄",,16,1700180307
24040017,24040,"使西紀程",,2,1700180225
24040018,24040,"曾惠敏公使西日記",,2,1700180308
24040019,24040,"請纓日記",,10,1700180309
24040020,24040,"三洲日記",,8,1700180310
24040021,24040,"出使美日秘國日記",,16,1700180311
24040022,24040,"出使英法義比四國日記",,6,1700180312
24040023,24040,"出使日記續刻",,10,1700180312
24040024,24040,"忘山廬日記",,-1,1700180313
24040025,24040,"蟫香館使黔日記",,9,1700180314
24040026,24040,"辛丑日記",,-1,1700180315
24040027,24040,"英軺日記",,12,1700180316
30010001,30010,"通鑑總類",,20,1400280079
30020001,30020,"兩漢博聞",,12,1400180051
30030001,30030,"南北史識小錄",,16,1700180317&1700180200
30040001,30040,"唐書合鈔",,260,1700180039
30040002,30040,"唐書合鈔補正",,6,1700180318
30050001,30050,"明史鈔略",,7,1700180319
30050002,30050,"嘉靖倭亂備鈔",,-1,80000
30050003,30050,"弘光實錄鈔",,4,1700180160
30060001,30060,"清稗類鈔",,-1,1700180320
31010001,31010,"史通",,20,1200180035
31010002,31010,"史通通釋",,20,1700180321
31010003,31010,"史通評釋",,20,1600180156
31010004,31010,"史通訓故",,20,1600180157
31010005,31010,"史通訓故補",,20,1700180322
31010006,31010,"史通削繁",,4,1700180323
31020001,31020,"歷代名賢確論",,100,1400280000
31020002,31020,"史纂通要",,17,1500180028
31020003,31020,"讀史糾謬",,15,1700180324
31020004,31020,"十七史商榷",,100,1700180325
31030001,31030,"茗香堂史論",,4,1700180130
31030002,31030,"史林測義",,38,1700180326
31030003,31030,"廿二史考異",,100,1700180010
31040001,31040,"評鑑闡要",,12,1700180056,"官修"
31040002,31040,"古今儲貳金鑑",,6,1700180056,"官修"
31040003,31040,"閱史郄視",,4,1700180327
31040004,31040,"志遠齋史話",,6,1700180328
31040005,31040,"廿二史劄記",,36,1700180329
31050001,31050,"通鑑問疑",,1,1400180052
31050002,31050,"通鑑答問",,5,1400280004
31050003,31050,"致堂讀史管見",,30,1400180053
31050004,31050,"讀史商語",,4,1600180158
31050005,31050,"讀通鑑論",,30,1700180164
31060001,31060,"資治通鑑綱目",,59,1400280074,,1700180191,"批"
31060002,31060,"資治通鑑綱目前編",,18,1400280005,,1700180191,"批"
31060003,31060,"續資治通鑑綱目",,27,1600180159,,1600180160&1600180161&1700180191,"發明&廣義&批"
31070001,31070,"兩漢筆記",,12,1400180054
31080001,31080,"三國雜事",,2,1400180055
31080002,31080,"六朝通鑑博議",,10,1400650001
31080003,31080,"諸史考異",,18,1700180330
31090001,31090,"唐鑑",,24,1400180056,,1400280006,"註"
31090002,31090,"唐史論斷",,3,1400180057
31090003,31090,"唐書直筆",,4,1400180058
31100001,31100,"經幄管見",,4,1400280080
31100002,31100,"宋大事記講義",,23,1400180059
31100003,31100,"舊聞證誤",,4,1400280013
31100004,31100,"宋論",,15,1700180164
31100005,31100,"讀宋鑑論",,3,1700180268
31110001,31110,"明史十二論",,1,1700180331
31110002,31110,"國史考異",,6,1600180162
31120001,31120,"史糾",,6,1600180163
31120002,31120,"歷代通略",,4,1500180029
31120003,31120,"味雋齋史義",,2,1700180332
31120004,31120,"諸史瑣言",,16,1700180333
31120005,31120,"讀史札記",,1,1700180007
31120006,31120,"三史拾遺",,5,1700180010
31120007,31120,"諸史拾遺",,5,1700180010
31120008,31120,"讀史舉正",,8,1700180334
31130001,31130,"涉史隨筆",,1,1400280081
31130002,31130,"學史",,12,1600180164
31130003,31130,"文史通義",,9,1700180335
31130004,31130,"宋忠肅陳了齋四明尊堯集",,11,1400180060
31130005,31130,"史鉞",,20,1600180165
31130006,31130,"考信錄",,36,1700180336
32010001,32010,"楚漢帝月表",,1,1700180337
32010002,32010,"漢將相大臣年表",,1,1700180095
32020001,32020,"東漢皇子王世系表",,1,1700180027
32020002,32020,"東漢三公年表",,1,1700180027
32020003,32020,"東漢中興功臣侯世系表",,1,1700180027
32020004,32020,"後漢公卿表",,1,1700180338
32020005,32020,"後漢三公年表",,1,1700180339
32030001,32030,"三國大事表",,1,1700180340
32030002,32030,"謝鍾英三國大事表補正",,1,1800180006
32030003,32030,"三國職官表",,3,1700180341
32030004,32030,"三國紀年表",,1,1700180342
32040001,32040,"南北史表",,7,1700180342
32050001,32050,"唐方鎮年表",,8,1700180343
32060001,32060,"北宋經撫年表",,5,1700180343
32060002,32060,"南宋經撫年表",,2,1700180343
32070001,32070,"歷代紀事年表",,100,1700180344&1700180345,"官修"
32070002,32070,"補歷代史表",,53,1700180095
32070003,32070,"中國歷史紀年表",,2,1800180007
32070004,32070,"歷代紀年",,10,1400280082
32070005,32070,"歷代帝王曆祚考",,8,1600180166
32070006,32070,"歷代紀元彙考",,5,1700180095
32070007,32070,"紀元編",,3,1700180346
33010001,33010,"兩漢詔令",,23,1400180061
33020001,33020,"唐大詔令集",,130,1400280083
33030001,33030,"宋大詔令集",,240,1400280000
33040001,33040,"皇明詔令",,21,1600180000
33040002,33040,"皇明詔制",,10,1600180167
33050001,33050,"太祖高皇帝聖訓",,4,1700180191,"官修"
33050002,33050,"太宗文皇帝聖訓",,6,1700180347&1700180191,"官修"
33050003,33050,"世祖章皇帝聖訓",,6,1700180191,"官修"
33050004,33050,"聖祖仁皇帝聖訓",,60,1700180348,"官修"
33050005,33050,"世宗憲皇帝聖訓",,36,1700180056,"官修"
33050006,33050,"世宗憲皇帝上諭八旗",,13,1700180349,"官修"
33050007,33050,"世宗憲皇帝上諭旗務議覆",,12,1700180349,"官修"
33050008,33050,"世宗憲皇帝諭行旗務奏議",,13,1700180349,"官修"
33050009,33050,"世宗憲皇帝上諭內閣",,159,1700180349&1700180350,"官修"
33050010,33050,"世宗憲皇帝硃批諭旨",,360,1700180348&1700180056,"官修"
33050011,33050,"大清詔令",,8,1700180000
33060001,33060,"天命詔旨書",,1,1700180000
33060002,33060,"頒行詔書",,1,1700180000
33060003,33060,"太平詔書",,1,1700180000
33070001,33070,"新編詔誥章表機要",,4,1400680002
34010001,34010,"秦漢書疏",,18,1600180168,"校"
34010002,34010,"兩漢書疏",,16,1600180169
34020001,34020,"注陸宣公奏議",,15,1200180036,,1400280084,"注"
34030001,34030,"范文正奏議",,2,1400180062
34030002,34030,"包孝肅奏議集",,10,1400180063,,1400180064,"編"
34030003,34030,"盡言集",,13,1400180065
34030004,34030,"讜論集",,5,1400180066
34030005,34030,"左史諫草",,1,1400280085
34030006,34030,"石林奏議",,15,1400180067
34030007,34030,"宋丞相李忠定公奏議",,69,1400180068
34030008,34030,"宋特進左丞相許國公奏議",,4,1400280086
34030009,34030,"宋名臣奏議",,150,1400280087
34040001,34040,"太平金鏡策",,8,1500180030
34050001,34050,"商文毅疏稿",,1,1600180159
34050002,34050,"王端毅奏議",,15,1600180170
34050003,34050,"端肅奏議",,1,1600180171
34050004,34050,"關中奏議",,18,1600180172
34050005,34050,"胡端敏奏議",,10,1600180173
34050006,34050,"楊文忠三錄",,8,1600180174
34050007,34050,"何文簡疏議",,10,1600180175
34050008,34050,"垂光集",,1,1600180176
34050009,34050,"孫毅菴奏議",,2,1600180177
34050010,34050,"玉坡奏議",,5,1600180178
34050011,34050,"南宮奏稿",,5,1600180179
34050012,34050,"訥谿奏疏",,1,1600180180
34050013,34050,"譚襄敏奏議",,10,1600180181
34050014,34050,"潘司空奏疏",,7,1600180182
34050015,34050,"兩河經略",,4,1600180182
34050016,34050,"兩垣奏議",,1,1600180183
34050017,34050,"周忠愍奏疏",,2,1600180184
34050018,34050,"葉文莊公奏議",,40,1600180185
34050019,34050,"晉溪本兵敷奏",,14,1600180186
34050020,34050,"密勿稿",,3,1600180187
34050021,34050,"南宮奏議",,30,1600180188
34050022,34050,"鄭端簡公奏議",,14,1600180032
34050023,34050,"楊襄毅公本兵疏議",,24,1600180189
34050024,34050,"臺省疏稿",,8,1600180190
34050025,34050,"冲庵顧先生撫遼奏議",,20,1600180191
34050026,34050,"小司馬奏草",,6,1600180123
34050027,34050,"內閣奏題稿",,10,1600180192
34050028,34050,"敬事草",,19,1600180193
34050029,34050,"司農奏議",,14,1600180194
34050030,34050,"海防奏疏",,2,1600180195
34050031,34050,"撫畿奏疏",,10,1600180195
34050032,34050,"計部奏疏",,4,1600180195
34050033,34050,"鄒忠介公奏疏",,5,1600180196
34050034,34050,"周中丞疏稿",,16,1600180197
34050035,34050,"綸扉奏草",,30,1600180198
34050036,34050,"續綸扉奏草",,14,1600180198
34050037,34050,"楊全甫諫草",,4,1600180199
34050038,34050,"度支奏議",,119,1600180200
34050039,34050,"少保朱襄毅公督蜀疏草",,12,1600180201
34050040,34050,"按遼疏稿",,6,1600180202
34050041,34050,"周忠毅公奏議",,4,1600180203
34050042,34050,"宜焚全稿",,18,1600180204
34050043,34050,"奏牘",,8,1600180205
34060001,34060,"名臣經濟錄",,53,1600180206
34060002,34060,"御選明臣奏議",,40,1700180056,"官修"
34060003,34060,"皇明疏議輯略",,37,1600180190
34060004,34060,"皇明疏鈔",,70,1600180207
34060005,34060,"皇明兩朝疏抄",,12,1600180208
34060006,34060,"皇明嘉隆疏抄",,22,1600180209
34060007,34060,"嘉隆新例附萬曆",,6,1600180209
34060008,34060,"皇明留臺奏議",,20,1600180210&1600180211
34060009,34060,"萬曆疏鈔",,50,1600180212
34060010,34060,"神廟留中奏疏彙要",,40,1600180213
34060011,34060,"明經世文編",,504,1600180214
34070001,34070,"張襄壯奏疏",,6,1700180351
34070002,34070,"文襄奏疏",,8,1700180352
34070003,34070,"華野疏稿",,5,1700180353
34070004,34070,"李文襄公奏議",,2,1700180354,,1700180355,"編次"
34070005,34070,"李文襄公奏疏",,10,1700180355,,1700180356,"編次"
34070006,34070,"李文襄公別錄",,6,1700180356,,1700180357,"編次"
34070007,34070,"河防疏略",,20,1700180356
34070008,34070,"防河奏議",,10,1700180357
34070009,34070,"鄂爾泰奏稿",,-1,1700180262
34070010,34070,"諸城劉氏三世奏稿",,1,1700180358&1700180359
34070011,34070,"福康安奏疏",,-1,1700180360
34070012,34070,"那文毅公奏議",,80,1700180236
34070013,34070,"韓大中丞奏議",,12,1700180361
34070014,34070,"陶雲汀先生奏疏",,52,1700180362
34070015,34070,"林文忠公政書",,37,1700180363
34070016,34070,"王侍郎奏議",,11,1700180364
34070017,34070,"曾文正公奏稿",,36,1700180301
34070018,34070,"左恪靖侯奏稿",,120,1700180365
34070019,34070,"胡林翼奏議",,51,1700180366
34070020,34070,"李文忠公奏稿",,80,1700180367,,1700180368,"編"
34070021,34070,"僧王奏稿",,1,1700180369
34070022,34070,"丁文誠公奏稿",,26,1700180370
34070023,34070,"曾惠敏公奏疏",,6,1700180308
34070024,34070,"張文襄公奏議",,72,1700180371
34070025,34070,"張文襄公電奏",,13,1700180371
34070026,34070,"戊戌奏稿",,-1,1700180249,,1700180372,"輯"
34080001,34080,"國朝奏疏",,48,1700180373
34080002,34080,"皇清奏議",,68,1700180000
34090001,34090,"歷代名臣奏議",,350,1700180374
34090002,34090,"荊川先生右編",,40,1600180215,"官修"
34090003,34090,"右編補",,10,1600180216
34090004,34090,"古奏議",,-1,1600180142
34090005,34090,"歷代名臣奏疏",,6,1600180217
34090006,34090,"歷朝茶馬奏議",,-1,1700180374
40010001,40010,"元和郡縣志",,40,1200180037
40020001,40020,"太平寰宇記",,200,1400180069
40020002,40020,"元豐九域志",,10,1400180070
40020003,40020,"輿地廣記",,38,1400180071
40020004,40020,"方輿勝覽",,70,1400280088
40020005,40020,"輿地紀勝",,200,1400280089
40020006,40020,"歷代地理指掌圖",,1,1400180072
40020007,40020,"太平寰宇記補闕",,6,1400180069
40030001,40030,"廣輿圖",,1,1500180031,,1600180218&1600180219,"補&增補"
40040001,40040,"明一統志",,90,1600180220
40040002,40040,"大明清類天文分野之書",,24,1600180221
40040003,40040,"寰宇通衢",,-1,1600180000
40050001,40050,"大清一統志",,424,1700180375,"官修"
40050002,40050,"歷代地理志韻編今釋",,20,1700180346
40050003,40050,"皇朝輿地韻編",,2,1700180346
40050004,40050,"肇域志",,49,1700180162
40050005,40050,"天下郡國利病書",,-1,1700180162
40050006,40050,"讀史方輿紀要",,130,1700180376
40050007,40050,"大清一統志",,160,1700180377&1700180378,"纂修"
41010001,41010,"吳郡圖經續記",,3,1400180073
41010002,41010,"乾道臨安志",,3,1400280090
41010003,41010,"淳熙三山志",,42,1400280091
41010004,41010,"吳郡志",,50,1400280078
41010005,41010,"新安志",,10,1400280092
41010006,41010,"剡錄",,10,1400280093
41010007,41010,"會稽志",,20,1400280094
41010008,41010,"會稽續志",,8,1400280095
41010009,41010,"赤城志",,40,1400280096
41010010,41010,"寶慶四明志",,21,1400280097
41010011,41010,"四明續志",,12,1400280097
41010012,41010,"海鹽澉水志",,8,1400280098
41010013,41010,"景定嚴州續志",,10,1400280099&1400280100
41010014,41010,"景定建康志",,50,1400280101
41010015,41010,"咸淳臨安志",,100,1500180032
41010016,41010,"寶祐仙溪志",,4,1400280102&1400280103
41010017,41010,"紹熙雲間志",,3,1400280104
41010018,41010,"淳祐玉峰志",,3,1400280105&1400280106
41010019,41010,"寶祐重修琴川志",,15,1400280107,"纂修",1400280108&1400280109,"續修"
41010020,41010,"嘉定鎮江志",,22,1400280110
41010021,41010,"咸淳重修毗陵志",,30,1400280111
41010022,41010,"淳熙嚴州圖經",,8,1400280112&1400280113
41010023,41010,"嘉泰吳興志",,20,1400280114
41010024,41010,"乾道四明圖經",,12,1400280115
41020001,41020,"至元嘉禾志",,32,1500180033
